product,feature_id,category,feature_dir,doc_name,has_task_example,has_operation_steps,has_operation_flow,doc_path
UDG,GWFD-010155,基本接入功能,GWFD-010155 Untrusted Non-3GPP网络用户接入/激活Untrusted Non-3GPP网络用户接入功能,配置PGW-U到Untrusted Non-3GPP GW的数据（静态路由+BFD组网）_72489255,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\基本接入功能\GWFD-010155 Untrusted Non-3GPP网络用户接入\激活Untrusted Non-3GPP网络用户接入功能\配置PGW-U到Untrusted Non-3GPP GW的数据（静态路由+BFD组网）_72489255.md
UDG,GWFD-020421,基本接入功能,GWFD-020421 基于位置的地址分配/激活基于位置的地址分配,基于APN_DNN+位置分配地址_02846776,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\基本接入功能\GWFD-020421 基于位置的地址分配\激活基于位置的地址分配\基于APN_DNN+位置分配地址_02846776.md
UDG,GWFD-020421,基本接入功能,GWFD-020421 基于位置的地址分配/激活基于位置的地址分配,基于位置分配地址_02846773,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\基本接入功能\GWFD-020421 基于位置的地址分配\激活基于位置的地址分配\基于位置分配地址_02846773.md
UDG,GWFD-010253,安全管理功能,GWFD-010253 防DDoS功能,激活防DDoS功能_24082259,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\安全管理功能\GWFD-010253 防DDoS功能\激活防DDoS功能_24082259.md
UDG,GWFD-010253,安全管理功能,GWFD-010253 防DDoS功能/调整DDoS Check数据,修改DDoS Check是否使能_24082264,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\安全管理功能\GWFD-010253 防DDoS功能\调整DDoS Check数据\修改DDoS Check是否使能_24082264.md
UDG,GWFD-010253,安全管理功能,GWFD-010253 防DDoS功能/调整DDoS Check数据,修改DDoS流控阈值_24082265,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\安全管理功能\GWFD-010253 防DDoS功能\调整DDoS Check数据\修改DDoS流控阈值_24082265.md
UDG,GWFD-020482,性能优化,GWFD-020482 入不转板功能,激活入不转板功能_28210142,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\性能优化\GWFD-020482 入不转板功能\激活入不转板功能_28210142.md
UDG,GWFD-111201,性能优化,GWFD-111201 网络加速卡流量加速单元,激活网络加速卡流量加速单元_82336245,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\性能优化\GWFD-111201 网络加速卡流量加速单元\激活网络加速卡流量加速单元_82336245.md
UDG,GWFD-111283,报表功能,GWFD-111283 智能板订阅和采集,激活智能板订阅和采集_11107280,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\报表功能\GWFD-111283 智能板订阅和采集\激活智能板订阅和采集_11107280.md
UDG,GWFD-111701,报表功能,GWFD-111701 拥塞小区分析,激活拥塞小区分析_22021173,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\报表功能\GWFD-111701 拥塞小区分析\激活拥塞小区分析_22021173.md
UDG,GWFD-020359,智能策略控制功能,GWFD-020359 IM类业务无线资源管控,激活IM类业务无线资源管控_39436118,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能策略控制功能\GWFD-020359 IM类业务无线资源管控\激活IM类业务无线资源管控_39436118.md
UDG,GWFD-110281,智能策略控制功能,GWFD-110281 用户Portal,配置用户Portal_66620114,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能策略控制功能\GWFD-110281 用户Portal\配置用户Portal_66620114.md
UDG,GWFD-110282,智能策略控制功能,GWFD-110282 Web Proxy,配置Web Proxy_66987339,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能策略控制功能\GWFD-110282 Web Proxy\配置Web Proxy_66987339.md
UDG,GWFD-110283,智能策略控制功能,GWFD-110283 DNS纠错,激活DNS纠错_67964199,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能策略控制功能\GWFD-110283 DNS纠错\激活DNS纠错_67964199.md
UDG,GWFD-110284,智能策略控制功能,GWFD-110284 HTTP智能重定向,激活HTTP智能重定向_67075035,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能策略控制功能\GWFD-110284 HTTP智能重定向\激活HTTP智能重定向_67075035.md
UDG,GWFD-110301,智能策略控制功能,GWFD-110301 基于终端系统的码率差异化控制,激活基于终端系统的码率差异化控制_69722139,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能策略控制功能\GWFD-110301 基于终端系统的码率差异化控制\激活基于终端系统的码率差异化控制_69722139.md
UDG,GWFD-110302,智能策略控制功能,GWFD-110302 基于上下行解耦的视频承载信令控制,激活基于上下行解耦的视频承载信令控制_62146691,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能策略控制功能\GWFD-110302 基于上下行解耦的视频承载信令控制\激活基于上下行解耦的视频承载信令控制_62146691.md
UDG,GWFD-110312,智能策略控制功能,GWFD-110312 基于业务累计流量的策略控制,激活基于业务累计流量的策略控制_84034134,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能策略控制功能\GWFD-110312 基于业务累计流量的策略控制\激活基于业务累计流量的策略控制_84034134.md
UDG,GWFD-110313,智能策略控制功能,GWFD-110313 基于智能Shaping的组级带宽控制,激活基于智能Shaping的组级带宽控制_76107785,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能策略控制功能\GWFD-110313 基于智能Shaping的组级带宽控制\激活基于智能Shaping的组级带宽控制_76107785.md
UDG,GWFD-110331,智能策略控制功能,GWFD-110331 基于业务流标识的无线资源优化,激活基于业务流标识的无线资源优化_51849611,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能策略控制功能\GWFD-110331 基于业务流标识的无线资源优化\激活基于业务流标识的无线资源优化_51849611.md
UDG,GWFD-110332,智能策略控制功能,GWFD-110332 基于小区负荷上报的无线资源优化,激活基于小区负荷上报的无线资源优化_30927860,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能策略控制功能\GWFD-110332 基于小区负荷上报的无线资源优化\激活基于小区负荷上报的无线资源优化_30927860.md
UDG,GWFD-020351,智能策略控制功能,GWFD-020351 PCC基本功能/激活PCC基本功能,配置动态PCC功能_74096530,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能策略控制功能\GWFD-020351 PCC基本功能\激活PCC基本功能\配置动态PCC功能_74096530.md
UDG,GWFD-020351,智能策略控制功能,GWFD-020351 PCC基本功能/激活PCC基本功能,配置本地PCC功能_74096529,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能策略控制功能\GWFD-020351 PCC基本功能\激活PCC基本功能\配置本地PCC功能_74096529.md
UDG,GWFD-020354,智能策略控制功能,GWFD-020354 基于业务的Shaping/激活基于业务的Shaping,针对TOS基于用户的流量整形_83195647,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能策略控制功能\GWFD-020354 基于业务的Shaping\激活基于业务的Shaping\针对TOS基于用户的流量整形_83195647.md
UDG,GWFD-020354,智能策略控制功能,GWFD-020354 基于业务的Shaping/激活基于业务的Shaping,针对URL应用基于用户的流量整形配置_83195646,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能策略控制功能\GWFD-020354 基于业务的Shaping\激活基于业务的Shaping\针对URL应用基于用户的流量整形配置_83195646.md
UDG,GWFD-020358,智能策略控制功能,GWFD-020358 业务触发的QoS保证/激活业务触发的QoS保证,配置七层业务触发的QOS保证（PGW-U、UPF）_80361858,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能策略控制功能\GWFD-020358 业务触发的QoS保证\激活业务触发的QoS保证\配置七层业务触发的QOS保证（PGW-U、UPF）_80361858.md
UDG,GWFD-020358,智能策略控制功能,GWFD-020358 业务触发的QoS保证/激活业务触发的QoS保证,配置三四层业务触发的QoS保证（PGW-U、UPF）_80318438,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能策略控制功能\GWFD-020358 业务触发的QoS保证\激活业务触发的QoS保证\配置三四层业务触发的QoS保证（PGW-U、UPF）_80318438.md
UDG,GWFD-110281,智能策略控制功能,GWFD-110281 用户Portal/调整用户Portal参数,修改Captive模式时间的间隔_66620143,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能策略控制功能\GWFD-110281 用户Portal\调整用户Portal参数\修改Captive模式时间的间隔_66620143.md
UDG,GWFD-110281,智能策略控制功能,GWFD-110281 用户Portal/调整用户Portal参数,修改HTTP重定向响应码_66620118,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能策略控制功能\GWFD-110281 用户Portal\调整用户Portal参数\修改HTTP重定向响应码_66620118.md
UDG,GWFD-110281,智能策略控制功能,GWFD-110281 用户Portal/调整用户Portal参数,修改IPFarm的ServerIP_66620120,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能策略控制功能\GWFD-110281 用户Portal\调整用户Portal参数\修改IPFarm的ServerIP_66620120.md
UDG,GWFD-110281,智能策略控制功能,GWFD-110281 用户Portal/调整用户Portal参数,修改IPFarm的VIRTUALIP_66620119,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能策略控制功能\GWFD-110281 用户Portal\调整用户Portal参数\修改IPFarm的VIRTUALIP_66620119.md
UDG,GWFD-110281,智能策略控制功能,GWFD-110281 用户Portal/调整用户Portal参数,修改IPFarm的心跳检测参数_66620142,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能策略控制功能\GWFD-110281 用户Portal\调整用户Portal参数\修改IPFarm的心跳检测参数_66620142.md
UDG,GWFD-110281,智能策略控制功能,GWFD-110281 用户Portal/调整用户Portal参数,修改被IPFarm绑定的心跳检测接口_66620141,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能策略控制功能\GWFD-110281 用户Portal\调整用户Portal参数\修改被IPFarm绑定的心跳检测接口_66620141.md
UDG,GWFD-110281,智能策略控制功能,GWFD-110281 用户Portal/调整用户Portal参数,修改重定向Server的负荷分担方式_66620117,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能策略控制功能\GWFD-110281 用户Portal\调整用户Portal参数\修改重定向Server的负荷分担方式_66620117.md
UDG,GWFD-110282,智能策略控制功能,GWFD-110282 Web Proxy/调整Web Proxy参数,修改IPFarm的ServerIP_67071966,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能策略控制功能\GWFD-110282 Web Proxy\调整Web Proxy参数\修改IPFarm的ServerIP_67071966.md
UDG,GWFD-110282,智能策略控制功能,GWFD-110282 Web Proxy/调整Web Proxy参数,修改IPFarm的VIRTUALIP_67071965,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能策略控制功能\GWFD-110282 Web Proxy\调整Web Proxy参数\修改IPFarm的VIRTUALIP_67071965.md
UDG,GWFD-110282,智能策略控制功能,GWFD-110282 Web Proxy/调整Web Proxy参数,修改IPFarm的心跳检测参数_67071968,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能策略控制功能\GWFD-110282 Web Proxy\调整Web Proxy参数\修改IPFarm的心跳检测参数_67071968.md
UDG,GWFD-110282,智能策略控制功能,GWFD-110282 Web Proxy/调整Web Proxy参数,修改被IPFarm绑定的心跳检测接口_67071967,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能策略控制功能\GWFD-110282 Web Proxy\调整Web Proxy参数\修改被IPFarm绑定的心跳检测接口_67071967.md
UDG,GWFD-110282,智能策略控制功能,GWFD-110282 Web Proxy/调整Web Proxy参数,修改重定向Server的负荷分担方式_67071964,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能策略控制功能\GWFD-110282 Web Proxy\调整Web Proxy参数\修改重定向Server的负荷分担方式_67071964.md
UDG,GWFD-110311,智能策略控制功能,GWFD-110311 基于业务感知的带宽控制/激活基于业务感知的带宽控制,基于APN_DNN的用户组级带宽控制_49155915,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能策略控制功能\GWFD-110311 基于业务感知的带宽控制\激活基于业务感知的带宽控制\基于APN_DNN的用户组级带宽控制_49155915.md
UDG,GWFD-110311,智能策略控制功能,GWFD-110311 基于业务感知的带宽控制/激活基于业务感知的带宽控制,基于PCC预定义规则的带宽控制_06381676,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能策略控制功能\GWFD-110311 基于业务感知的带宽控制\激活基于业务感知的带宽控制\基于PCC预定义规则的带宽控制_06381676.md
UDG,GWFD-110311,智能策略控制功能,GWFD-110311 基于业务感知的带宽控制/激活基于业务感知的带宽控制,基于切片的带宽控制_44919837,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能策略控制功能\GWFD-110311 基于业务感知的带宽控制\激活基于业务感知的带宽控制\基于切片的带宽控制_44919837.md
UDG,GWFD-110311,智能策略控制功能,GWFD-110311 基于业务感知的带宽控制/激活基于业务感知的带宽控制,基于时间段的带宽控制_84034122,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能策略控制功能\GWFD-110311 基于业务感知的带宽控制\激活基于业务感知的带宽控制\基于时间段的带宽控制_84034122.md
UDG,GWFD-110311,智能策略控制功能,GWFD-110311 基于业务感知的带宽控制/激活基于业务感知的带宽控制,基于用户TOS的带宽控制_84034080,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能策略控制功能\GWFD-110311 基于业务感知的带宽控制\激活基于业务感知的带宽控制\基于用户TOS的带宽控制_84034080.md
UDG,GWFD-110311,智能策略控制功能,GWFD-110311 基于业务感知的带宽控制/激活基于业务感知的带宽控制,基于用户_用户组_整机三级的带宽控制_84034124,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能策略控制功能\GWFD-110311 基于业务感知的带宽控制\激活基于业务感知的带宽控制\基于用户_用户组_整机三级的带宽控制_84034124.md
UDG,GWFD-110311,智能策略控制功能,GWFD-110311 基于业务感知的带宽控制/激活基于业务感知的带宽控制,基于用户组TOS的带宽控制_84034121,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能策略控制功能\GWFD-110311 基于业务感知的带宽控制\激活基于业务感知的带宽控制\基于用户组TOS的带宽控制_84034121.md
UDG,GWFD-110311,智能策略控制功能,GWFD-110311 基于业务感知的带宽控制/激活基于业务感知的带宽控制,基于用户组的分级带宽管理控制_95938110,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能策略控制功能\GWFD-110311 基于业务感知的带宽控制\激活基于业务感知的带宽控制\基于用户组的分级带宽管理控制_95938110.md
UDG,GWFD-110311,智能策略控制功能,GWFD-110311 基于业务感知的带宽控制/激活基于业务感知的带宽控制,针对HTTP应用基于用户的带宽控制_84034123,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能策略控制功能\GWFD-110311 基于业务感知的带宽控制\激活基于业务感知的带宽控制\针对HTTP应用基于用户的带宽控制_84034123.md
UDG,GWFD-112002,智能转发解决方案,GWFD-112002 5G-A高通量会话,激活5G-A高通量会话_20666173,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能转发解决方案\GWFD-112002 5G-A高通量会话\激活5G-A高通量会话_20666173.md
UDG,GWFD-020451,智能运维功能,GWFD-020451 端到端用户跟踪,激活端到端用户跟踪_89016042,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能运维功能\GWFD-020451 端到端用户跟踪\激活端到端用户跟踪_89016042.md
UDG,GWFD-110921,智能运维功能,GWFD-110921 支持TWAMP,激活TWAMP（Full模式）_88305315,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能运维功能\GWFD-110921 支持TWAMP\激活TWAMP（Full模式）_88305315.md
UDG,GWFD-110921,智能运维功能,GWFD-110921 支持TWAMP,激活TWAMP（Light模式）_42385398,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\智能运维功能\GWFD-110921 支持TWAMP\激活TWAMP（Light模式）_42385398.md
UDG,GWFD-110641,物联网功能,eMTC/GWFD-110641 eMTC eDRX模式,激活eMTC eDRX模式_70722748,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\物联网功能\eMTC\GWFD-110641 eMTC eDRX模式\激活eMTC eDRX模式_70722748.md
UDG,GWFD-110646,物联网功能,eMTC/GWFD-110646 基于APN的eMTC终端接入速率控制,激活基于APN的eMTC终端接入速率控制_70951078,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\物联网功能\eMTC\GWFD-110646 基于APN的eMTC终端接入速率控制\激活基于APN的eMTC终端接入速率控制_70951078.md
UDG,GWFD-110647,物联网功能,eMTC/GWFD-110647 基于服务PLMN的eMTC终端接入速率控制,激活基于服务PLMN的eMTC终端接入速率控制_71013767,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\物联网功能\eMTC\GWFD-110647 基于服务PLMN的eMTC终端接入速率控制\激活基于服务PLMN的eMTC终端接入速率控制_71013767.md
UDG,GWFD-010296,物联网功能,NB-IoT/GWFD-010296 NB-IoT终端标准接入,激活NB-IoT终端标准接入_74275194,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\物联网功能\NB-IoT\GWFD-010296 NB-IoT终端标准接入\激活NB-IoT终端标准接入_74275194.md
UDG,GWFD-110601,物联网功能,NB-IoT/GWFD-110601 NB-IoT eDRX模式,激活NB-IoT eDRX模式_67487577,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\物联网功能\NB-IoT\GWFD-110601 NB-IoT eDRX模式\激活NB-IoT eDRX模式_67487577.md
UDG,GWFD-110606,物联网功能,NB-IoT/GWFD-110606 基于信令面的数据传输,激活基于信令面的数据传输_69258754,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\物联网功能\NB-IoT\GWFD-110606 基于信令面的数据传输\激活基于信令面的数据传输_69258754.md
UDG,GWFD-110607,物联网功能,NB-IoT/GWFD-110607 Non-IP数据传输,激活Non-IP数据传输_69972724,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\物联网功能\NB-IoT\GWFD-110607 Non-IP数据传输\激活Non-IP数据传输_69972724.md
UDG,GWFD-110611,物联网功能,NB-IoT/GWFD-110611 基于APN的NB-IoT终端接入速率控制,激活基于APN的NB-IoT终端接入速率控制_70375132,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\物联网功能\NB-IoT\GWFD-110611 基于APN的NB-IoT终端接入速率控制\激活基于APN的NB-IoT终端接入速率控制_70375132.md
UDG,GWFD-110612,物联网功能,NB-IoT/GWFD-110612 基于服务PLMN的NB-IoT终端接入速率控制,激活基于服务PLMN的NB-IoT终端接入速率控制_70415328,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\物联网功能\NB-IoT\GWFD-110612 基于服务PLMN的NB-IoT终端接入速率控制\激活基于服务PLMN的NB-IoT终端接入速率控制_70415328.md
UDG,GWFD-112001,移动性管理功能,GWFD-112001 Proxy UPF漫游功能/GWFD-112001 Proxy UPF漫游功能/安装部署,业务配置_80953432,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\移动性管理功能\GWFD-112001 Proxy UPF漫游功能\GWFD-112001 Proxy UPF漫游功能\安装部署\业务配置_80953432.md
UDG,GWFD-112001,移动性管理功能,GWFD-112001 Proxy UPF漫游功能/GWFD-112001 Proxy UPF漫游功能/安装部署,镜像SIP信令功能_40507709,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\移动性管理功能\GWFD-112001 Proxy UPF漫游功能\GWFD-112001 Proxy UPF漫游功能\安装部署\镜像SIP信令功能_40507709.md
UDG,GWFD-020422,组网功能,GWFD-020422 Direct Tunnel功能,激活Direct Tunnel功能_29215371,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\组网功能\GWFD-020422 Direct Tunnel功能\激活Direct Tunnel功能_29215371.md
UDG,GWFD-020412,组网功能,GWFD-020412 L2TP VPN/激活L2TP VPN,AAA下发L2TP属性方式激活L2TP VPN_41487855,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\组网功能\GWFD-020412 L2TP VPN\激活L2TP VPN\AAA下发L2TP属性方式激活L2TP VPN_41487855.md
UDG,GWFD-020412,组网功能,GWFD-020412 L2TP VPN/激活L2TP VPN,本地配置方式激活L2TP VPN_40342129,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\组网功能\GWFD-020412 L2TP VPN\激活L2TP VPN\本地配置方式激活L2TP VPN_40342129.md
UDG,NPFD-010000,网管特性,NPFD-010000 操作维护功能/NPFD-010014 支持NTP功能,激活支持NTP功能_40755235,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\网管特性\NPFD-010000 操作维护功能\NPFD-010014 支持NTP功能\激活支持NTP功能_40755235.md
UDG,GWFD-010171,计费功能,GWFD-010171 离线计费,配置Ga接口离线计费_31927856,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\计费功能\GWFD-010171 离线计费\配置Ga接口离线计费_31927856.md
UDG,GWFD-010173,计费功能,GWFD-010173 融合计费,部署UPF_79654301,True,True,True,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\计费功能\GWFD-010173 融合计费\部署UPF_79654301.md
UDG,GWFD-020300,计费功能,GWFD-020300 在线计费,配置Gy接口在线计费_83167737,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\计费功能\GWFD-020300 在线计费\配置Gy接口在线计费_83167737.md
UDG,GWFD-020301,计费功能,GWFD-020301 内容计费基本功能,部署UPF_28493406,True,True,True,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\计费功能\GWFD-020301 内容计费基本功能\部署UPF_28493406.md
UDG,GWFD-020302,计费功能,GWFD-020302 基于业务时长的计费,部署UPF_79813617,True,True,True,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\计费功能\GWFD-020302 基于业务时长的计费\部署UPF_79813617.md
UDG,GWFD-020303,计费功能,GWFD-020303 基于业务流量的计费,部署UPF_28813738,True,True,True,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\计费功能\GWFD-020303 基于业务流量的计费\部署UPF_28813738.md
UDG,GWFD-020304,计费功能,GWFD-020304 关联URL核减,激活关联URL核减_83120117,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\计费功能\GWFD-020304 关联URL核减\激活关联URL核减_83120117.md
UDG,GWFD-020306,计费功能,GWFD-020306 支持事件计费,部署UPF_28654078,True,True,True,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\计费功能\GWFD-020306 支持事件计费\部署UPF_28654078.md
UDG,GWFD-020307,计费功能,GWFD-020307 TCP重传识别,激活TCP重传识别_88299168,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\计费功能\GWFD-020307 TCP重传识别\激活TCP重传识别_88299168.md
UDG,GWFD-020308,计费功能,GWFD-020308 7层流量统计,激活7层流量统计_13442390,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\计费功能\GWFD-020308 7层流量统计\激活7层流量统计_13442390.md
UDG,GWFD-020356,计费功能,GWFD-020356 计费信息实时提醒,激活计费信息实时提醒_64110489,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\计费功能\GWFD-020356 计费信息实时提醒\激活计费信息实时提醒_64110489.md
UDG,GWFD-110404,计费防欺诈功能,GWFD-110404 HTTPS业务行为识别,激活HTTPS业务行为识别特性_56038531,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\计费防欺诈功能\GWFD-110404 HTTPS业务行为识别\激活HTTPS业务行为识别特性_56038531.md
UDG,GWFD-020251,语音功能,GWFD-020251 VoLTE基础语音业务,配置VoLTE基础语音业务_65928706,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\语音功能\GWFD-020251 VoLTE基础语音业务\配置VoLTE基础语音业务_65928706.md
UDG,GWFD-020252,语音功能,GWFD-020252 SRVCC,激活SRVCC_02422960,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\语音功能\GWFD-020252 SRVCC\激活SRVCC_02422960.md
UDG,GWFD-020253,语音功能,GWFD-020253 P-CSCF故障时IMS业务恢复,激活P-CSCF故障时IMS业务恢复_83315488,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\语音功能\GWFD-020253 P-CSCF故障时IMS业务恢复\激活P-CSCF故障时IMS业务恢复_83315488.md
UDG,GWFD-020254,语音功能,GWFD-020254 VoLTE业务快速恢复,配置VoLTE业务快速恢复_98918702,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\语音功能\GWFD-020254 VoLTE业务快速恢复\配置VoLTE业务快速恢复_98918702.md
UDG,GWFD-020281,语音功能,GWFD-020281 VoNR基础语音业务,激活VoNR基础语音业务_16635786,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\语音功能\GWFD-020281 VoNR基础语音业务\激活VoNR基础语音业务_16635786.md
UDG,GWFD-020282,语音功能,GWFD-020282 EPS Fallback,激活EPS Fallback_02422962,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\语音功能\GWFD-020282 EPS Fallback\激活EPS Fallback_02422962.md
UDG,GWFD-112000,语音功能,GWFD-112000 双故障Bypass,激活双故障Bypass_14147877,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\语音功能\GWFD-112000 双故障Bypass\激活双故障Bypass_14147877.md
